performance_id,facility_id,title,start_date,end_date,place,cast,editor,runtime,age,producer,ticket_price,performance_status,child,musical_license,time,poster
PF236069,FC000477,난타 [전주],2024.04.19,2024.04.20,한국소리문화의전당 (연지홀),,,1시간 30분,36개월 이상,,"VIP석 70,000원, S석 60,000원, A석 50,000원",공연완료,N,N,"금요일(19:30), 토요일(14:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236069_240223_124620.gif
PF236064,FC000008,파가니니,2024.04.06,2024.06.02,국립중앙박물관 극장 용 (국립중앙박물관 극장 용),"홍석기, 홍주찬, 김경수, 윤형렬, 백인태, 이준혁, 김준영 등","한승원, 김종석, 한지원 등",2시간 30분,만 7세 이상,(주)에이치제이컬쳐(HJ컬쳐),"VIP석 99,000원, R석 88,000원, S석 66,000원, A석 44,000원",공연완료,N,N,"화요일 ~ 금요일(19:30), 토요일 ~ 일요일(14:00,18:30), HOL(14:00,18:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236064_240223_123024.gif
PF236040,FC001613,벌거벗은 임금님 [대구],2024.04.27,2024.04.28,신세계 문화홀 8층 [대구] (신세계 문화홀 8층 [대구]),,,55분,24개월 이상,,"전석 30,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236040_240223_105026.gif
PF236031,FC001258,꼬마버스 타요: 용감한 구조대 레스큐 타요 [청주],2024.05.18,2024.05.19,청주아트홀 (구. 청주시민회관) (청주아트홀 (구. 청주시민회관)),,"오혜리, 이훈, 김동식 등",1시간 5분,전체 관람가,(주)이에스생활문화 (ES생활문화),"1층석 60,000원, 2층석 50,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236031_240223_102639.gif
PF236030,FC000885,고양이 해결사 깜냥: 편의점을 환하게 밝혀라 [창원],2024.05.04,2024.05.05,성산아트홀 (대극장),,,1시간 10분,24개월 이상,(주)이에스생활문화 (ES생활문화),"전석 66,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236030_240223_102305.gif
PF236029,FC000649,우리 아빠가 최고야 [수원],2024.05.04,2024.05.05,장안구민회관 한누리아트홀 (한누리아트홀),,,55분,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일(13:00,15:00,17:00), HOL(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236029_240223_102236.gif
PF236027,FC000437,고고다이노: 고고킹의 귀환 [천안],2024.05.04,2024.05.05,천안시성환문화회관 (대공연장),,"김종해, 안영은 등",1시간 5분,전체 관람가,(주)이에스생활문화 (ES생활문화),"전석 66,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236027_240223_101937.gif
PF236024,FC000497,한글용사 아이야: 사라진 한글을 찾아라! [부산(앵콜)],2024.06.29,2024.06.30,부산시민회관 (대극장),,"김철현, 윤성민, 정윤지 등",1시간 10분,24개월 이상,DS뮤지컬컴퍼니,"전석 66,000원",공연완료,Y,N,"토요일(11:00,14:00,16:30), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236024_240223_101352.gif
PF236022,FC000429,피터팬 [서산],2024.04.14,2024.04.14,서산시문화회관 (대공연장),,,55분,24개월 이상,,"전석(예매가) 24,800원",공연완료,Y,N,"일요일(13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236022_240223_100854.gif
PF236018,FC000336,사운드 오브 뮤직 [평택],2024.04.13,2024.04.13,평택시서부문예회관 (대공연장),,,1시간,전체 관람가,,"R석 40,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236018_240723_082928.png
PF236017,FC000057,한글용사 아이야: 사라진 한글을 찾아라! [용인],2024.04.27,2024.04.28,용인포은아트홀 (용인포은아트홀),,"김철현, 윤성민, 정윤지 등",1시간 10분,24개월 이상,DS뮤지컬컴퍼니,"전석 66,000원",공연완료,Y,N,"토요일(11:00,14:00,16:30), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236017_240222_133037.gif
PF236016,FC000371,엄마까투리는 슈퍼맘 [춘천],2024.03.30,2024.03.31,춘천문화예술회관 (공연장),,"박준철, 김종해, 안영은 등",1시간 05분,24개월 이상,(주)이에스생활문화 (ES생활문화),"R석 33,000원, S석 28,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236016_240222_131918.gif
PF236015,FC000793,레인보우 버블젬: 흩어진 버블젬을 찾아라! [용산],2024.04.20,2024.04.21,용산아트홀 (대극장 미르),,"김민수, 이현미, 문정일 등",1시간 05분,24개월 이상,마당세실,"1층석 66,000원, 2층석 56,000원",공연완료,Y,N,"토요일(11:00,14:00,16:30), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236015_240222_131509.gif
PF236012,FC000849,아기돼지 삼형제 [광주],2024.04.27,2024.04.27,광산문화예술회관 (대극장),,,55분,24개월 이상,,"전석 22,000원",공연완료,Y,N,"토요일(13:00,15:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236012_240222_124306.PNG
PF236005,FC000001,피에타,2024.03.14,2024.03.24,예술의전당 [서울] (자유소극장),김시라,"전병곤, 고재현, 정민영 등",1시간 10분,만 7세 이상,,"전석 50,000원",공연완료,N,N,"화요일(19:30), 수요일(16:00,19:30), 목요일 ~ 금요일(19:30), 토요일 ~ 일요일(14:00,17:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236005_240222_122034.gif
PF236000,FC000110,미녀와 야수 [경기 광주],2024.04.06,2024.04.06,남한산성아트홀 (대극장),,잔 마리 르 프랭스 드 보몽,50분,24개월 이상,,"전석 20,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF236000_240222_115746.gif
PF235993,FC002120,신데렐라 [서울 영등포],2024.05.25,2024.05.26,롯데백화점 [영등포] (문화홀),,,55분,24개월 이상,극단 복주머니,"전석 35,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235993_240222_112516.jpg
PF235990,FC000824,"헬로카봇 시즌7, 웰컴 투 파라다이스 [이천]",2024.04.20,2024.04.20,이천아트홀 (대공연장),"김셔니, 봉경복, 최이연, 강지선, 조성덕, 김인기, 김형진 등","오상현, 김혜원, 오루피나 등",1시간 5분,24개월 이상,(주)하쿠나마타타,"R석 77,000원",공연완료,Y,N,"토요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235990_240222_111438.jpg
PF235988,FC000517,인피니티 플라잉 [경주],2024.03.16,2024.03.16,경주예술의전당 (대공연장(화랑홀)),,,1시간 20분,36개월 이상,,"전석 10,000원",공연완료,N,N,토요일(17:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF235988_240222_111032.jpg
PF235976,FC000662,백설공주 [여주],2024.04.14,2024.04.14,세종국악당 (세종국악당),,,55분,전체 관람가,,"전석 24,800원",공연완료,Y,N,"일요일(13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235976_240222_104312.gif
PF235967,FC001270,"ACC 수요극장, 우리는 친구다",2024.03.06,2024.03.06,국립아시아문화전당 (극장3),"최정기, 박두희, 서미소, 유선봉, 윤민형, 이혜민","김민기, 정재일 등",2시간,48개월 이상,학전,전석무료,공연완료,Y,N,수요일(19:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF235967_240222_102555.jpg
PF235964,FC000850,신데렐라 [구로],2024.04.20,2024.04.20,구로구민회관 (구로구민회관),,,55분,전체 관람가,,"전석 24,800원",공연완료,Y,N,"토요일(13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235964_240222_101705.gif
PF235959,FC000240,엄마까투리는 슈퍼맘 [과천],2024.04.27,2024.04.28,국립과천과학관 (어울림홀),,"박준철, 김종해, 강노아 등",1시간 5분,전체 관람가,(주)이에스생활문화 (ES생활문화),"R석 66,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235959_240222_100855.gif
PF235955,FC001701,알사탕 [진주],2024.05.03,2024.05.05,경상남도문화예술회관 (대공연장),,"백희나, 전수양, 장희선 등",1시간,24개월 이상,할리퀸크리에이션즈(주),"동동이석 60,000원",공연완료,Y,N,"금요일(14:00,16:00), 토요일 ~ 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235955_240222_095949.gif
PF235950,FC000783,레인보우 버블젬: 흩어진 버블젬을 찾아라! [서울 구로],2024.04.27,2024.04.28,구로아트밸리 (예술극장),,"김민수, 이현미, 문정일 등",1시간 5분,24개월 이상,마당세실,"1층석 66,000원, 2층석 56,000원",공연완료,Y,N,"토요일(11:00,14:00,16:30), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235950_240222_095013.jpg
PF235904,FC001218,선물 인투 더 바이블,2024.04.23,2024.04.28,드림시어터 [대학로] (소극장),"정수정, 권하진, 임하연, 서정수, 이담",,1시간 10분,만 5세 이상,,"전석 30,000원",공연완료,N,N,"화요일 ~ 금요일(20:00), 토요일(13:00,16:00), 일요일(16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235904_240221_122259.gif
PF235891,FC000200,친구의 전설 [대구],2024.04.27,2024.04.28,봉산문화회관 (가온홀),"김명희, 송정은, 신재성, 최재석, 권민우, 김선화, 이지용 등","전재호, 김기만, 김모서 등",1시간,24개월 이상,,"친구석 60,000원, 전설석 50,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235891_240221_113644.gif
PF235890,FC000420,친구의 전설 [광주],2024.06.01,2024.06.02,5.18기념문화센터 (민주홀),"김명희, 송정은, 신재성, 최재석, 권민우, 김선화, 이지용 등","이승훈, 최영균, 조계원 등",1시간,12개월 이상,,"친구석(1층) 60,000원, 전설석(2층) 50,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235890_240221_113135.gif
PF235881,FC000240,친구의 전설 [과천],2024.04.06,2024.04.07,국립과천과학관 (어울림홀),"김명희, 송정은, 신재성, 최재석, 권민우, 김선화, 노을 등","조재구, 박수경, 전재호 등",1시간,12개월 이상,,"전석 60,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235881_240221_110045.gif
PF235879,FC001223,피노키오야 노올자~!,2024.03.23,2024.11.30,서연아트홀(구. 인아소극장) (서연아트홀(구. 인아소극장)),"민정섭, 장예슬, 이지연, 박소현, 이보윤","이영진, 민정섭",1시간,24개월 이상,지니아트랩,"전석 40,000원",공연중,Y,N,"토요일 ~ 일요일(11:20,12:50), HOL(11:20,12:50)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235879_240221_105721.gif
PF235878,FC000323,프린세스 [대전],2024.04.13,2024.04.13,대전평송청소년문화센터 (평송홀(대극장)),,,1시간,24개월 이상,,"전석 40,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235878_240221_105440.gif
PF235877,FC000819,친구의 전설 [고양],2024.06.21,2024.06.30,고양어울림누리 (별모래극장),"김명희, 송정은, 신재성, 최재석, 권민우, 김선화, 이지용 등","이지은, 이승훈, 최영균 등",1시간,24개월 이상,,"친구석 60,000원",공연완료,Y,N,"금요일(11:00), 토요일 ~ 일요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235877_240221_105356.gif
PF235876,FC001787,신데렐라 [강릉],2024.04.06,2024.04.06,강릉아트센터(구. 강릉문화예술관) (소공연장),,,50분,24개월 이상,,"전석 20,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235876_240221_105023.gif
PF235875,FC000819,한글용사 아이야: 사라진 한글을 찾아라! [고양],2024.04.20,2024.04.21,고양어울림누리 (어울림극장),,"김철현, 윤성민, 정윤지 등",1시간 10분,24개월 이상,DS뮤지컬컴퍼니,"전석 44,000원",공연완료,Y,N,"토요일(11:00,14:00,16:30), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235875_240221_105000.gif
PF235871,FC000885,달 샤베트 [창원],2024.06.08,2024.06.09,성산아트홀 (소극장),,"김영인, 김한솔, 한보람 등",1시간,24개월 이상,할리퀸크리에이션즈(주),"옥토끼석 60,000원, 늑대석 40,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235871_240221_104153.gif
PF235863,FC000823,친구의 전설 [용인],2024.05.11,2024.05.12,용인시문화예술회관 (처인홀),"김명희, 송정은, 신재성, 최재석, 권민우, 김선화, 이지용 등","이지은, 이승훈, 최영균 등",1시간,12개월 이상,,"친구석 60,000원, 전설석 50,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235863_240221_102935.gif
PF235856,FC001169,달 샤베트 [대구],2024.05.18,2024.05.19,아양아트센터 (아양홀),,"김영인, 김한솔, 한보람 등",1시간,24개월 이상,할리퀸크리에이션즈(주),"1층 옥토끼석 60,000원, 2층 늑대석 40,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235856_240221_101239.jpg
PF235849,FC000016,캐치! 티니핑: 두근두근 싱어롱 콘서트! [성남],2024.05.04,2024.05.05,성남아트센터 (오페라하우스),"공예림, 이아영, 유현주, 이겨울, 박희민, 최현진, 김혜경 등","홍승희, 김한솔, 박상우 등",1시간,24개월 이상,"(주)쇼노트, (주)에스에이엠지엔터테인먼트(SAMG엔터테인먼트), (주)이캐슬, (주)하늘이엔티","R석 66,000원, S석 44,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235849_240221_095918.gif
PF235835,FC000908,피터와 늑대 [아산],2024.03.10,2024.03.10,아산시 평생학습관(여성회관 아산아트홀) (공연장 (1층)),,,1시간,24개월 이상,,"전석 35,000원",공연완료,Y,N,"일요일(13:00,15:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235835_240220_125021.gif
PF235827,FC000081,프린세스 공주뮤지컬쇼 [울산],2024.04.06,2024.04.07,울산문화예술회관 (소공연장),,,1시간,24개월 이상,,"전석 40,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235827_240220_114244.gif
PF235826,FC000877,"헬로카봇 시즌7, 웰컴 투 파라다이스 [창원]",2024.04.13,2024.04.14,3.15아트센터 (대극장),"김셔니, 봉경복, 최이연, 강지선, 조성덕, 김인기, 김형진 등","오상현, 김혜원, 오루피나 등",1시간 5분,24개월 이상,(주)하쿠나마타타,"R석 77,000원, S석 66,000원",공연완료,Y,N,"토요일(11:00,14:00,16:30), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235826_240220_113914.jpg
PF235825,FC001791,"삼양동화: 춤추는 신데렐라, 아빠돼지 삼형제",2024.03.15,2024.03.16,노원어린이극장(구.노원어울림극장) (노원어린이극장(구.노원어울림극장)),"유정민, 김유민, 권순범","유보민, 박기남, 김성욱 등",1시간,36개월 이상,,"전석 20,000원",공연완료,Y,N,"금요일(11:00,19:00), 토요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235825_240220_113615.gif
PF235821,FC000014,"중구민을 위한 월요극장 5, 이솝이야기",2024.03.04,2024.03.04,충무아트센터 (중극장 블랙),"황휘순, 송상은, 김도빈, 최미소, 김서환, 이정화","서윤미, 김은영, 정재혁 등",1시간 20분,만 13세 이상,,"전석 10,000원",공연완료,N,N,월요일(20:00),http://www.kopis.or.kr/upload/pfmPoster/PF_PF235821_240220_110903.gif
PF235809,FC000493,최고다 호기심딱지 시즌2: 빵빵 이야기 속으로 [순천],2024.05.11,2024.05.11,순천문화예술회관 (대극장),,,1시간 10분,24개월 이상,주식회사 숨비랩,"전석 66,000원",공연완료,Y,N,"토요일(11:00,14:00,16:30)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235809_240220_104721.gif
PF235801,FC000084,라푼젤 [울산],2024.04.20,2024.04.20,울산북구문화예술회관 (공연장),,,1시간,24개월 이상,,"전석 35,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235801_240220_102447.gif
PF235787,FC000371,EBS 친구들이 뭉쳤다! 이벤져스 라이브! [춘천],2024.05.25,2024.05.26,춘천문화예술회관 (공연장),,"박명우, 조길나, 전창훈 등",1시간,24개월 이상,(주)에이엠컬쳐(AMCULTURE),"R석 66,000원",공연완료,Y,N,"토요일(11:00,14:00,16:30), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235787_240220_095548.gif
PF235783,FC000287,토닥토닥 꼬모: 숲 속 캠핑놀이 [대구],2024.04.27,2024.04.28,대구어린이회관 꾀꼬리극장 (대구어린이회관 꾀꼬리극장),,,1시간 10분,전체 관람가,(주)이에스생활문화 (ES생활문화),"R석 66,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235783_240220_094206.gif
PF235779,FC000915,마고할망이 들려주는 자청비 이야기,2024.03.09,2024.03.09,김정문화회관 (김정문화회관),,,1시간 10분,36개월 이상,,전석무료,공연완료,Y,N,"토요일(14:00,17:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235779_240220_123649.jpg
PF235771,FC000293,브레멘 음악대 [대구],2024.04.06,2024.04.07,대백프라자 (프라임홀),,,55분,24개월 이상,,"전석 30,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235771_240219_155121.jpg
PF235762,FC002698,흥부놀부,2024.03.16,2024.03.24,광교레이크아트홀 (광교레이크아트홀),,"이상래, 이다롱, 성주현 등",,전체 관람가,마니마니,"전석 35,000원",공연완료,Y,N,"토요일 ~ 일요일(12:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235762_240219_151936.jpg
PF235755,FC000275,사과가 쿵! [부산],2024.03.16,2024.03.17,신세계 문화홀 [센텀시티] (신세계 문화홀 [센텀시티]),,,55분,24개월 이상,,"전석 30,000원",공연완료,Y,N,"토요일(11:00,14:00,16:00), 일요일(11:00,14:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235755_240219_145546.gif
PF235748,FC000293,빨간모자와 늑대 [대구 대백프라자],2024.04.13,2024.04.14,대백프라자 (프라임홀),,,50분,전체 관람가,,"전석 30,000원",공연완료,Y,N,"토요일 ~ 일요일(11:00,14:00,16:00)",http://www.kopis.or.kr/upload/pfmPoster/PF_PF235748_240219_144024.jpg
