,cast,title,genre
1154,김남호,연남동 빙굴빙굴 빨래방,코미디/유머
1155,김늘메,연남동 빙굴빙굴 빨래방,코미디/유머
1156,김준희,연남동 빙굴빙굴 빨래방,코미디/유머
1157,김민주,연남동 빙굴빙굴 빨래방,코미디/유머
1158,임재혁,연남동 빙굴빙굴 빨래방,코미디/유머
1159,정지환,연남동 빙굴빙굴 빨래방,코미디/유머
1160,이서정,연남동 빙굴빙굴 빨래방,코미디/유머
1161,김민수,5! 해피맨,"코미디/유머, 음악중심/주크박스"
1162,조남희,5! 해피맨,"코미디/유머, 음악중심/주크박스"
1163,민준호,5! 해피맨,"코미디/유머, 음악중심/주크박스"
1164,김형균,5! 해피맨,"코미디/유머, 음악중심/주크박스"
1165,최오식,5! 해피맨,"코미디/유머, 음악중심/주크박스"
1166,윤성규,5! 해피맨,"코미디/유머, 음악중심/주크박스"
1167,윤현선,5! 해피맨,"코미디/유머, 음악중심/주크박스"
1168,유낙원,붉은머리 안,드라마/감동
1169,박강원,붉은머리 안,드라마/감동
1170,허영손,붉은머리 안,드라마/감동
1171,강은빈,붉은머리 안,드라마/감동
1172,류찬열,붉은머리 안,드라마/감동
1173,최윤서,붉은머리 안,드라마/감동
1174,김아영,알라딘과 요술램프,판타지/어드벤처
1175,서가영,알라딘과 요술램프,판타지/어드벤처
1176,송주리,알라딘과 요술램프,판타지/어드벤처
1177,김다솔,알라딘과 요술램프,판타지/어드벤처
1178,전승우,알라딘과 요술램프,판타지/어드벤처
1179,고승미,알라딘과 요술램프,판타지/어드벤처
1180,김혜은,알라딘과 요술램프,판타지/어드벤처
1181,박은미,아기돼지 삼형제,"코미디/유머, 음악중심/주크박스"
1182,황소연,아기돼지 삼형제,"코미디/유머, 음악중심/주크박스"
1183,정라영,아기돼지 삼형제,"코미디/유머, 음악중심/주크박스"
1184,박정서,아기돼지 삼형제,"코미디/유머, 음악중심/주크박스"
1185,최선,바다탐험대 옥토넛 시즌3: 바다넘어 육지까지,판타지/어드벤처
1186,김루나,바다탐험대 옥토넛 시즌3: 바다넘어 육지까지,판타지/어드벤처
1187,안세희,바다탐험대 옥토넛 시즌3: 바다넘어 육지까지,판타지/어드벤처
1188,김하엘,바다탐험대 옥토넛 시즌3: 바다넘어 육지까지,판타지/어드벤처
1189,최종현,바다탐험대 옥토넛 시즌3: 바다넘어 육지까지,판타지/어드벤처
1190,김지연,바다탐험대 옥토넛 시즌3: 바다넘어 육지까지,판타지/어드벤처
1191,김민수,바다탐험대 옥토넛 시즌3: 바다넘어 육지까지,판타지/어드벤처
1192,전민지,웨스턴 스토리,음악중심/주크박스
1193,김지철,웨스턴 스토리,음악중심/주크박스
1194,김재범,웨스턴 스토리,음악중심/주크박스
1195,한보라,웨스턴 스토리,음악중심/주크박스
1196,원종환,웨스턴 스토리,음악중심/주크박스
1197,정재헌,웨스턴 스토리,음악중심/주크박스
1198,김현기,웨스턴 스토리,음악중심/주크박스
1199,이은아,넌 특별하단다,"드라마/감동, 코미디/유머"
1200,박세연,넌 특별하단다,"드라마/감동, 코미디/유머"
1201,정재헌,넌 특별하단다,"드라마/감동, 코미디/유머"
1202,백지연,넌 특별하단다,"드라마/감동, 코미디/유머"
1203,장석준,넌 특별하단다,"드라마/감동, 코미디/유머"
1204,장정현,넌 특별하단다,"드라마/감동, 코미디/유머"
1205,오경미,넌 특별하단다,"드라마/감동, 코미디/유머"
1206,김동희,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1207,유주혜,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1208,김서연,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1209,송민희,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1210,김태란,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1211,박해오름,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1212,조보경,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1213,김다솔,틀려도 괜찮아,드라마/감동
1214,송주리,틀려도 괜찮아,드라마/감동
1215,전승우,틀려도 괜찮아,드라마/감동
1216,구윤희,틀려도 괜찮아,드라마/감동
1217,고승미,틀려도 괜찮아,드라마/감동
1218,정민,틀려도 괜찮아,드라마/감동
1219,임신아,틀려도 괜찮아,드라마/감동
1220,박세연,목 짧은 기린 지피,코미디/유머
1221,백지연,목 짧은 기린 지피,코미디/유머
1222,조영환,목 짧은 기린 지피,코미디/유머
1223,정재헌,목 짧은 기린 지피,코미디/유머
1224,오경미,목 짧은 기린 지피,코미디/유머
1225,곽은혜,목 짧은 기린 지피,코미디/유머
1226,장석준,목 짧은 기린 지피,코미디/유머
1227,최선,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처
1228,김루나,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처
1229,안세희,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처
1230,김하엘,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처
1231,최종현,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처
1232,김지연,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처
1233,김민수,"바다탐험대 옥토넛 시즌3, 바다넘어 육지까지",판타지/어드벤처
1234,유정민,"종로 가족공연축제, 삼양동화: 헨젤과 새엄마, 거울을 깬 왕비",판타지/어드벤처
1235,김성현,"종로 가족공연축제, 삼양동화: 헨젤과 새엄마, 거울을 깬 왕비",판타지/어드벤처
1236,김유민,"종로 가족공연축제, 삼양동화: 헨젤과 새엄마, 거울을 깬 왕비",판타지/어드벤처
1237,이신애,"종로 가족공연축제, 삼양동화: 헨젤과 새엄마, 거울을 깬 왕비",판타지/어드벤처
1238,정성화,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1239,양준모,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1240,윤형렬,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1241,유리아,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1242,정유지,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1243,이지훈,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1244,노윤,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1245,정성화,노트르담 드 파리,"드라마/감동, 음악중심/주크박스"
1246,양준모,노트르담 드 파리,"드라마/감동, 음악중심/주크박스"
1247,윤형렬,노트르담 드 파리,"드라마/감동, 음악중심/주크박스"
1248,유리아,노트르담 드 파리,"드라마/감동, 음악중심/주크박스"
1249,정유지,노트르담 드 파리,"드라마/감동, 음악중심/주크박스"
1250,이지훈,노트르담 드 파리,"드라마/감동, 음악중심/주크박스"
1251,노윤,노트르담 드 파리,"드라마/감동, 음악중심/주크박스"
1252,정성화,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1253,양준모,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1254,윤형렬,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1255,정유지,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1256,솔라,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1257,마이클 리,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1258,이지훈,노트르담 드 파리,"드라마/감동, 판타지/어드벤처"
1259,김대환,울고 넘는 박달재,드라마/감동
1260,한필수,울고 넘는 박달재,드라마/감동
1261,오경선,울고 넘는 박달재,드라마/감동
1262,박시영,울고 넘는 박달재,드라마/감동
1263,민호준,울고 넘는 박달재,드라마/감동
1264,황우상,울고 넘는 박달재,드라마/감동
1265,권은규,울고 넘는 박달재,드라마/감동
1266,김아영,알라딘과 요술램프,판타지/어드벤처
1267,서가영,알라딘과 요술램프,판타지/어드벤처
1268,송주리,알라딘과 요술램프,판타지/어드벤처
1269,김다솔,알라딘과 요술램프,판타지/어드벤처
1270,전승우,알라딘과 요술램프,판타지/어드벤처
1271,고승미,알라딘과 요술램프,판타지/어드벤처
1272,정민,알라딘과 요술램프,판타지/어드벤처
1273,김나연,꿈이 없어도 괜찮아,드라마/감동
1274,이민수,꿈이 없어도 괜찮아,드라마/감동
1275,정휘욱,꿈이 없어도 괜찮아,드라마/감동
1276,박소현,꿈이 없어도 괜찮아,드라마/감동
1277,안성준,꿈이 없어도 괜찮아,드라마/감동
1278,손시온,꿈이 없어도 괜찮아,드라마/감동
1279,김다솔,꿈이 없어도 괜찮아,드라마/감동
1280,박찬양,내 친구 워렌버핏,코미디/유머
1281,박찬,내 친구 워렌버핏,코미디/유머
1282,김민수,내 친구 워렌버핏,코미디/유머
1283,김종년,내 친구 워렌버핏,코미디/유머
1284,양다은,내 친구 워렌버핏,코미디/유머
1285,이채빈,내 친구 워렌버핏,코미디/유머
1286,김재범,벤자민 버튼,드라마/감동
1287,심창민,벤자민 버튼,드라마/감동
1288,김성식,벤자민 버튼,드라마/감동
1289,김소향,벤자민 버튼,드라마/감동
1290,박은미,벤자민 버튼,드라마/감동
1291,이아름솔,벤자민 버튼,드라마/감동
1292,하은섬,벤자민 버튼,드라마/감동
1293,이은아,넌 특별하단다 2회,코미디/유머
1294,조양환,넌 특별하단다 2회,코미디/유머
1295,정재현,넌 특별하단다 2회,코미디/유머
1296,백지연,넌 특별하단다 2회,코미디/유머
1297,장석준,넌 특별하단다 2회,코미디/유머
1298,강대영,넌 특별하단다 2회,코미디/유머
1299,곽은혜,넌 특별하단다 2회,코미디/유머
1300,이은아,넌 특별하단다 1회,드라마/감동
1301,조영환,넌 특별하단다 1회,드라마/감동
1302,정재헌,넌 특별하단다 1회,드라마/감동
1303,백지연,넌 특별하단다 1회,드라마/감동
1304,장석준,넌 특별하단다 1회,드라마/감동
1305,강대영,넌 특별하단다 1회,드라마/감동
1306,곽은혜,넌 특별하단다 1회,드라마/감동
1307,김태윤,제시카,"드라마/감동, 음악중심/주크박스"
1308,문장원,제시카,"드라마/감동, 음악중심/주크박스"
1309,정서우,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1310,김가희,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1311,최영선,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1312,류지연,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1313,황유경,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1314,김용훈,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1315,채다린,슈퍼스타 뽀로로 드림콘서트 시즌2,음악중심/주크박스
1316,정현기,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스"
1317,김민형,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스"
1318,이승은,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스"
1319,박선주,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스"
1320,김동현,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스"
1321,강형두,"두들팝 VER.2, 폴리팝","코미디/유머, 음악중심/주크박스"
1322,정성화,"15주년 기념공연, 영웅",음악중심/주크박스
1323,양준모,"15주년 기념공연, 영웅",음악중심/주크박스
1324,민우혁,"15주년 기념공연, 영웅",음악중심/주크박스
1325,김도형,"15주년 기념공연, 영웅",음악중심/주크박스
1326,서영주,"15주년 기념공연, 영웅",음악중심/주크박스
1327,이정열,"15주년 기념공연, 영웅",음악중심/주크박스
1328,최민철,"15주년 기념공연, 영웅",음악중심/주크박스
1329,박정원,베어 더 뮤지컬,음악중심/주크박스
1330,임재윤,베어 더 뮤지컬,음악중심/주크박스
1331,윤석호,베어 더 뮤지컬,음악중심/주크박스
1332,홍기범,베어 더 뮤지컬,음악중심/주크박스
1333,한서원,베어 더 뮤지컬,음악중심/주크박스
1334,최재웅,베어 더 뮤지컬,음악중심/주크박스
1335,김재한,베어 더 뮤지컬,음악중심/주크박스
1336,노지훈,케미스토리,드라마/감동
1337,전세빈,케미스토리,드라마/감동
1338,조윤슬,케미스토리,드라마/감동
1339,박찬우,케미스토리,드라마/감동
1340,김경태,케미스토리,드라마/감동
1341,박인선,케미스토리,드라마/감동
1342,곽은서,케미스토리,드라마/감동
1343,백은혜,섬: 1933~2019,드라마/감동
1344,정연,섬: 1933~2019,드라마/감동
1345,정운선,섬: 1933~2019,드라마/감동
1346,정인지,섬: 1933~2019,드라마/감동
1347,고철순,섬: 1933~2019,드라마/감동
1348,김대웅,섬: 1933~2019,드라마/감동
1349,김리현,섬: 1933~2019,드라마/감동
1350,김아영,알라딘과 요술램프,판타지/어드벤처
1351,서가영,알라딘과 요술램프,판타지/어드벤처
1352,송주리,알라딘과 요술램프,판타지/어드벤처
1353,김다솔,알라딘과 요술램프,판타지/어드벤처
1354,전승우,알라딘과 요술램프,판타지/어드벤처
1355,고승미,알라딘과 요술램프,판타지/어드벤처
1356,김혜은,알라딘과 요술램프,판타지/어드벤처
1357,공예림,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스
1358,이아영,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스
1359,유현주,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스
1360,이겨울,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스
1361,박희민,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스
1362,최현진,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스
1363,김혜경,캐치! 티니핑: 두근두근 싱어롱 콘서트!,음악중심/주크박스
